position,title,link,product_link,product_id,serpapi_product_api,number_of_comparisons,comparison_link,serpapi_product_api_comparisons,source,price,extracted_price,rating,reviews,badge,thumbnail,delivery,old_price,extracted_old_price,tag,extensions,store_rating,second_hand_condition,Query_List,Query,Proxy_rating,Proxy_reviews,Discount,Promo_1,Promo_2,Proxy_store,Proxy_seller_1,Proxy_seller_2,Proxy_seller_3,Proxy_seller_4,Proxy_seller_5,Proxy_seller_6,Proxy_seller_7,store_reviews,alternative_price
28,Banana Republic Factory Men's Graphic T-Shirt Olive Regular Size Xs,https://bananarepublicfactory.gapfactory.com/browse/product.do?pid=623271001&vid=1&tid=bfns000001,https://www.google.com/shopping/product/3571594144616792449?gl=us,3571594144616792449,https://serpapi.com/search.json?device=desktop&engine=google_product&gl=us&google_domain=google.com&hl=en&location=United+States&product_id=3571594144616792449,,,,Banana Republic Factory,,21.0,4.6,7.0,Top Quality Store,https://encrypted-tbn2.gstatic.com/shopping?q=tbn:ANd9GcQhwLAe417m3h2Ak-qJRoHS-VU2IOCwKYml6wqpMG3OY5uy3mT7g32r-gqb18XruAd_B08KvcWS1ZYx4XM7r_6EwE8DIstCZd-glOzGhUacaYfaW1lBnCy0Wg&usqp=CAE,"Delivery by Mon, Oct 9 · Free 30-day returns",,35.0,SALE,['SALE'],4.6,,ban_q,banana republic shirts,4.6,7.0,-14.0,0,1,1,0,0,0,1,0,0,0,,
29,Banana Republic Factory Womens Print Classic Shirt White/Orange Size S,https://poshmark.com/listing/NWT-Banana-Republic-Floral-Long-Sleeve-Button-Up-Top-Size-Small-64b5ac8f4bc6550a3928f5e6?srsltid=AfmBOop5m8ATnz9fnThDgGtW6ab8-uRp075C14Nmg_aPqAaHit5Khczw5hs&com_cvv=d30042528f072ba8a22b19c81250437cd47a2f30330f0ed03551c4efdaf3409e#utm_source=gdm_unpaid,https://www.google.com/shopping/product/14901325601440588653?gl=us,14901325601440588653,https://serpapi.com/search.json?device=desktop&engine=google_product&gl=us&google_domain=google.com&hl=en&location=United+States&product_id=14901325601440588653,,,,Poshmark,,22.0,,,,https://encrypted-tbn3.gstatic.com/shopping?q=tbn:ANd9GcSXYQPnjxcQVjj13cjo0kyJ99sC9fGrpGgcyTlopgjXFcdYscgBFIYfwf9HsHUpA5cEvZZV8JXUIfbltJ5CMl59LK29X56JWnY_FTF_DAnb&usqp=CAE,"Delivery by Fri, Oct 6",,,,,,,ban_q,banana republic shirts,4.629411764705883,65.0,0.0,0,0,0,0,0,0,0,0,0,0,,
30,Banana Republic Women's Slub Crew-Neck T-Shirt Monsoon Teal Size M,https://bananarepublic.gap.com/browse/product.do?pid=817022032&vid=1&tid=brns000051,https://www.google.com/shopping/product/13648047448749974835?gl=us,13648047448749974835,https://serpapi.com/search.json?device=desktop&engine=google_product&gl=us&google_domain=google.com&hl=en&location=United+States&product_id=13648047448749974835,,,,Banana Republic,,45.0,,,Top Quality Store,https://encrypted-tbn3.gstatic.com/shopping?q=tbn:ANd9GcRprwX_7ZmFyeApxIlvor1lw-RR0m-BUNKElBbqFMxVK88yHNUoLAG71VbpcGEdUEKzfWX8BssgTC2TAvN-HQWKL38fQdM59_TRh41Lm4wM&usqp=CAE,"Delivery by Mon, Oct 9 · Free 30-day returns",,,,,,,ban_q,banana republic shirts,4.629411764705883,65.0,0.0,0,0,1,0,0,0,1,0,0,0,,
31,Banana Republic Tops | Banana Republic Oversized T- Shirt - Size Xxs - Nwt ...,https://poshmark.com/listing/Banana-Republic-Oversized-T-Shirt--Size-XXS--NWT-64ad79f44bf9ff4eafc2c60b?com_cvv=d30042528f072ba8a22b19c81250437cd47a2f30330f0ed03551c4efdaf3409e#utm_source=gdm_unpaid,https://www.google.com/shopping/product/10007066789716191393?gl=us,10007066789716191393,https://serpapi.com/search.json?device=desktop&engine=google_product&gl=us&google_domain=google.com&hl=en&location=United+States&product_id=10007066789716191393,,,,Poshmark,,45.0,,,,https://encrypted-tbn1.gstatic.com/shopping?q=tbn:ANd9GcT3rUpGkqwJaey8IdKfxe9TPOgfp8kj_Uj5pjAKr7uT7OSiATXtr008Jg1-PcKOC-HvI_GQerr20tQxi426bzLtLSvAPdXLedMiZVBu3bDJ&usqp=CAE,"Delivery by Thu, Oct 5",,,LOW PRICE,"['$10.00 below typical', 'LOW PRICE']",,,ban_q,banana republic shirts,4.629411764705883,65.0,0.0,1,0,0,0,0,0,0,0,0,0,,
32,Banana Republic Factory Men's Vintage Polo Vintage Blue Regular Size Xs,https://bananarepublicfactory.gapfactory.com/browse/product.do?pid=579374081&vid=1&tid=bfns000001,https://www.google.com/shopping/product/3959219127814235503?gl=us,3959219127814235503,https://serpapi.com/search.json?device=desktop&engine=google_product&gl=us&google_domain=google.com&hl=en&location=United+States&product_id=3959219127814235503,,,,Banana Republic Factory,,35.97,,,Top Quality Store,https://encrypted-tbn1.gstatic.com/shopping?q=tbn:ANd9GcT0-7IRhbjUh8Pmj8bf8ODjTMJO41BLWJd_PEEaf090SN7S5bZlj7FkGVZQkfXytwj1738kg5KAOmqUpEMWghKaK0tlVLlBnFkKSBigyzDIGwDwliE2Suv7ZA&usqp=CAE,"Delivery by Mon, Oct 9 · Free 30-day returns",,45.0,SALE,['SALE'],4.6,,ban_q,banana republic shirts,4.629411764705883,65.0,-9.030000000000001,0,1,1,0,0,0,1,0,0,0,,
33,Banana Republic Factory Men's Premium Wash T-Shirt Black Tall Size M,https://bananarepublicfactory.gapfactory.com/browse/product.do?pid=532963011&vid=2&tid=bfns000001,https://www.google.com/shopping/product/832260183757682823?gl=us,832260183757682823,https://serpapi.com/search.json?device=desktop&engine=google_product&gl=us&google_domain=google.com&hl=en&location=United+States&product_id=832260183757682823,,,,Banana Republic Factory,,18.0,,,Top Quality Store,https://encrypted-tbn0.gstatic.com/shopping?q=tbn:ANd9GcSApNRL7WhVukZWF8HPHUaml8quHAaOG0Blnytgn0RvedBP7GFLlfsM76AEI-rD5HbgQmH_lc4x2zX-rdiWXo3MMf3CvETq8AyzN85J2Kj8yZgIEnTcsqFc&usqp=CAE,"Delivery by Mon, Oct 9 · Free 30-day returns",,30.0,SALE,['SALE'],4.6,,ban_q,banana republic shirts,4.629411764705883,65.0,-12.0,0,1,1,0,0,0,1,0,0,0,,
34,Banana Republic Men's Linen Crew-Neck T-Shirt Sailing Blue Size M,https://bananarepublic.gap.com/browse/product.do?pid=569839002&vid=1&tid=brns000051,https://www.google.com/shopping/product/11515578403672503235?gl=us,11515578403672503235,https://serpapi.com/search.json?device=desktop&engine=google_product&gl=us&google_domain=google.com&hl=en&location=United+States&product_id=11515578403672503235,,,,Banana Republic,,19.99,4.8,51.0,Top Quality Store,https://encrypted-tbn2.gstatic.com/shopping?q=tbn:ANd9GcQxm-wm3Dj5kwtKjg28GYXLa6a4e7AiF3w63wwPtk8glp8UDO_WRf9NhEupg8GBvHB92Uf4IxEjjvtrRD4DbtE4TUveu6Vx9a0gBibHHy7QpHuYcIV1p_zeVw&usqp=CAE,"Delivery by Mon, Oct 9 · Free 30-day returns",,55.0,SALE,['SALE'],,,ban_q,banana republic shirts,4.8,51.0,-35.010000000000005,0,1,1,0,0,0,1,0,0,0,,
35,Banana Republic Factory Womens Scallop Drapey Classic Shirt Gold Size L,https://poshmark.com/listing/NWT-BANANA-REPUBLIC-BLOUSE-SZ-L-632226d4712eaeb0cd36dd05?srsltid=AfmBOorQ-scmQCfbzW-rAZhH7Xyr7YVJNOZMO1ioWIC4mKLusnTw0HUIN7k&com_cvv=d30042528f072ba8a22b19c81250437cd47a2f30330f0ed03551c4efdaf3409e#utm_source=gdm_unpaid,https://www.google.com/shopping/product/5034665818400314497?gl=us,5034665818400314497,https://serpapi.com/search.json?device=desktop&engine=google_product&gl=us&google_domain=google.com&hl=en&location=United+States&product_id=5034665818400314497,,,,Poshmark,,29.0,,,,https://encrypted-tbn1.gstatic.com/shopping?q=tbn:ANd9GcRF7uOVQaKws52voVYbZN0Mynw_ByExJHhsLugvopse60NMBFkr0Tn_Qdq5R29BNHPrPpOoVAV9UlPIOq__PYCzm6dDEC7s65HxFXbCaes&usqp=CAE,"Delivery by Fri, Oct 6",,,,,,,ban_q,banana republic shirts,4.629411764705883,65.0,0.0,0,0,0,0,0,0,0,0,0,0,,
36,Banana Republic Factory Women's Pleated Blouse White Regular Size Xs,https://bananarepublicfactory.gapfactory.com/browse/product.do?pid=818965011&vid=1&tid=bfns000001,https://www.google.com/shopping/product/13787426673956379368?gl=us,13787426673956379368,https://serpapi.com/search.json?device=desktop&engine=google_product&gl=us&google_domain=google.com&hl=en&location=United+States&product_id=13787426673956379368,,,,Banana Republic Factory,,54.0,,,Top Quality Store,https://encrypted-tbn1.gstatic.com/shopping?q=tbn:ANd9GcQWLqjtUx8iWcjBVnmxm5_-lSIVEvJsoh6zfowwiuOQfSZyEwtKBywmqjVpwkzwKRzPzcdsrEaC4mYAKY7SUrN3Wp2_o3u5O0_r-znUHYCs&usqp=CAE,"Delivery by Mon, Oct 9 · Free 30-day returns",,90.0,SALE,['SALE'],4.6,,ban_q,banana republic shirts,4.629411764705883,65.0,-36.0,0,1,1,0,0,0,1,0,0,0,,
37,Banana Republic Factory Men's Cotton Shirt White Print Regular Size XL,https://bananarepublicfactory.gapfactory.com/browse/product.do?pid=801165751&vid=1&tid=bfns000001,https://www.google.com/shopping/product/13842205992528582861?gl=us,13842205992528582861,https://serpapi.com/search.json?device=desktop&engine=google_product&gl=us&google_domain=google.com&hl=en&location=United+States&product_id=13842205992528582861,,,,Banana Republic Factory,,45.97,,,Top Quality Store,https://encrypted-tbn2.gstatic.com/shopping?q=tbn:ANd9GcQO0Hw5L7zrvKS3PqrK7zYI4hRZMQur1gpzGCIaWeUQo7pIep9BtLp0lpWfyC8HBDRJUbi_B-5PQt6eOOUd6C5SZfM5AKSm3fwkkUdTfxUdq23rImDLmGas-Q&usqp=CAE,"Delivery by Mon, Oct 9 · Free 30-day returns",,70.0,SALE,['SALE'],4.6,,ban_q,banana republic shirts,4.629411764705883,65.0,-24.03,0,1,1,0,0,0,1,0,0,0,,
38,Banana Republic Men's Shirt - White - M,https://www.depop.com/products/dloop-banana-republic-button-down-collared-a912/?srsltid=AfmBOoqg2Opsrh2UZEVS6JPYssmT-U1R7ecc1LAgdhGvo4KvkZzJ35YlXRk,https://www.google.com/shopping/product/3088125926183085426?gl=us,3088125926183085426,https://serpapi.com/search.json?device=desktop&engine=google_product&gl=us&google_domain=google.com&hl=en&location=United+States&product_id=3088125926183085426,,,,Depop,,25.0,,,,https://encrypted-tbn3.gstatic.com/shopping?q=tbn:ANd9GcSNAZTRFpr3mDwDKijD0_iwVsQWT_1ajdGg3MNHoL4TI4siaQ5eGXhc44han9G_1V_loygsTmPVGyFS2oNx0KO_lI6yZxl4iWLxkeGlR2Un&usqp=CAE,$6.19 delivery,,,,,,used,ban_q,banana republic shirts,4.629411764705883,65.0,0.0,0,0,0,0,0,0,0,0,0,0,,
39,Banana Republic Factory Women's Double Pocket Shirt White Regular Size S,https://bananarepublicfactory.gapfactory.com/browse/product.do?pid=635912041&vid=1&tid=bfns000001,https://www.google.com/shopping/product/1088668968090345705?gl=us,1088668968090345705,https://serpapi.com/search.json?device=desktop&engine=google_product&gl=us&google_domain=google.com&hl=en&location=United+States&product_id=1088668968090345705,,,,Banana Republic Factory,,49.97,4.5,106.0,Top Quality Store,https://encrypted-tbn3.gstatic.com/shopping?q=tbn:ANd9GcQp4EAEnVh0KlKd_9IF4ZospQz5E65kdwbY05U34G0CDvXgQN2-xqQnTtHiFr7mj7dVUFaY29hJkcsuYHiFV3p4tgYjpa95VX_HOhY0h2gf&usqp=CAE,"Delivery by Mon, Oct 9 · Free 30-day returns",,65.0,SALE,['SALE'],4.6,,ban_q,banana republic shirts,4.5,106.0,-15.030000000000001,0,1,1,0,0,0,1,0,0,0,,
40,Banana Republic Factory Men's Monogram Pique Polo Truffle Regular Size XXL,https://bananarepublicfactory.gapfactory.com/browse/product.do?pid=797981321&vid=1&tid=bfns000001,https://www.google.com/shopping/product/2304778947208955150?gl=us,2304778947208955150,https://serpapi.com/search.json?device=desktop&engine=google_product&gl=us&google_domain=google.com&hl=en&location=United+States&product_id=2304778947208955150,,,,Banana Republic Factory,,37.97,,,Top Quality Store,https://encrypted-tbn2.gstatic.com/shopping?q=tbn:ANd9GcSs5z1ItwmwGznKKU_KJ3iB_KcmgPAY57fe-UkXqV1qdPJEE2wN4FP1482KyGlmmw5zF24qxpF6g15xZw5Duo9GLCR0P9dfmdEhazk5MdfuJA4GK1R_tN9lVg&usqp=CAE,"Delivery by Mon, Oct 9 · Free 30-day returns",,45.0,SALE,['SALE'],4.6,,ban_q,banana republic shirts,4.629411764705883,65.0,-7.030000000000001,0,1,1,0,0,0,1,0,0,0,,
41,Banana Republic Factory Men's Graphic T-Shirt Blue Regular Size Xs,https://bananarepublicfactory.gapfactory.com/browse/product.do?pid=623527001&vid=1&tid=bfns000001,https://www.google.com/shopping/product/17186060241665300861?gl=us,17186060241665300861,https://serpapi.com/search.json?device=desktop&engine=google_product&gl=us&google_domain=google.com&hl=en&location=United+States&product_id=17186060241665300861,,,,Banana Republic Factory,,21.0,5.0,5.0,Top Quality Store,https://encrypted-tbn1.gstatic.com/shopping?q=tbn:ANd9GcQ5Beerj6tDOVNsHTXqFwWFXtVLFCW44CIcjgUxu5sgtlJ8l4GpKsEsjvh5FpcUTDNaCcDdHTRzQ0F2l3laz5bxUsq-SejhWSsotyKEVzM&usqp=CAE,"Delivery by Mon, Oct 9 · Free 30-day returns",,35.0,SALE,['SALE'],4.6,,ban_q,banana republic shirts,5.0,5.0,-14.0,0,1,1,0,0,0,1,0,0,0,,
42,Banana Republic Factory Men's Graphic T-Shirt Cabo Blue Regular Size S,https://bananarepublicfactory.gapfactory.com/browse/product.do?pid=579477001&vid=1&tid=bfns000001,https://www.google.com/shopping/product/16093475921357418156?gl=us,16093475921357418156,https://serpapi.com/search.json?device=desktop&engine=google_product&gl=us&google_domain=google.com&hl=en&location=United+States&product_id=16093475921357418156,,,,Banana Republic Factory,,27.97,4.9,15.0,Top Quality Store,https://encrypted-tbn3.gstatic.com/shopping?q=tbn:ANd9GcRCukFe8w8xQMRjuuQMpGf0-VbWI-eTiV_EmjAxlP8957i8_6KwdlAfUxWgii74EfK7TRpX2WvoiuV0kW_jnKAmVRa6hmRl9HbNUMmIU5lyI-ryss-BTkoq&usqp=CAE,"Delivery by Mon, Oct 9 · Free 30-day returns",,35.0,SALE,['SALE'],4.6,,ban_q,banana republic shirts,4.9,15.0,-7.030000000000001,0,1,1,0,0,0,1,0,0,0,,
43,"Banana Republic Drapey Button-back Shirt, White Size Sp S P 537990",https://www.ebay.com/itm/204075929069?chn=ps&mkevt=1&mkcid=28&srsltid=AfmBOorZbA98H142kyBJBFWcp-6jQ8Ftq29Y8T6BlBgVnWOeWC51t8vxag0&com_cvv=d30042528f072ba8a22b19c81250437cd47a2f30330f0ed03551c4efdaf3409e,https://www.google.com/shopping/product/1?gl=us&prds=pid:13540078931826075907,13540078931826075907,https://serpapi.com/search.json?device=desktop&engine=google_product&gl=us&google_domain=google.com&hl=en&location=United+States&product_id=13540078931826075907,,,,eBay - ivoryjorama724,,39.99,,,,https://encrypted-tbn1.gstatic.com/shopping?q=tbn:ANd9GcQbg08ZR36vfCZoxd-KLTK_1nf_V5A0Xey_PDhnrM6g3scxcFKNCU1Jg8D1z5dpzu66XcH1Uc2eZQxp6BO3rqtLg9qKyQulN26pmZOaxXchl4GpJIYtdEev&usqp=CAE,"Delivery by Wed, Oct 11",,,,,,,ban_q,banana republic shirts,4.629411764705883,65.0,0.0,0,0,0,0,0,0,0,0,1,0,,
44,Banana Republic Factory Men's Cotton Shirt White Regular Size Xs,https://bananarepublicfactory.gapfactory.com/browse/product.do?pid=801165031&vid=1&tid=bfns000001,https://www.google.com/shopping/product/1642459371386109337?gl=us,1642459371386109337,https://serpapi.com/search.json?device=desktop&engine=google_product&gl=us&google_domain=google.com&hl=en&location=United+States&product_id=1642459371386109337,,,,Banana Republic Factory,,38.99,,,Top Quality Store,https://encrypted-tbn2.gstatic.com/shopping?q=tbn:ANd9GcSu_TrseuH5UCwEvkmWpeGK8tzsv-UhA0bd4V-jTt_nqjFbB07595Dwc7WlaHflhvDrsoZ90giJHQZGKZ_tVC6NDl71XgK-0qSPULJ70a7Eq_ORMxCxtUo9Ig&usqp=CAE,"Delivery by Mon, Oct 9 · Free 30-day returns",,64.99,SALE,['SALE'],4.6,,ban_q,banana republic shirts,4.629411764705883,65.0,-25.999999999999993,0,1,1,0,0,0,1,0,0,0,,
45,Banana Republic Factory Women's V-Neck Blouse Black Regular Size Xs,https://bananarepublicfactory.gapfactory.com/browse/product.do?pid=636229021&vid=1&tid=bfns000001,https://www.google.com/shopping/product/1137284178652255153?gl=us,1137284178652255153,https://serpapi.com/search.json?device=desktop&engine=google_product&gl=us&google_domain=google.com&hl=en&location=United+States&product_id=1137284178652255153,,,,Banana Republic Factory,,39.0,,,Top Quality Store,https://encrypted-tbn2.gstatic.com/shopping?q=tbn:ANd9GcT4AUe4uXuOtfUsuYeuhZYMEYojGmJUmD5llMubHVD0EkPMvP8JluWCc0-e96FXTd38YwByroqh6yp6i07s2fZ1DCS81OZczXVuprjxFKU&usqp=CAE,"Delivery by Mon, Oct 9 · Free 30-day returns",,65.0,SALE,['SALE'],4.6,,ban_q,banana republic shirts,4.629411764705883,65.0,-26.0,0,1,1,0,0,0,1,0,0,0,,
46,Banana Republic Oxford Shirt Button Front Long Sleeve Teal Men's XL,https://www.ebay.com/itm/305118544485?chn=ps&mkevt=1&mkcid=28&srsltid=AfmBOooxCvOld-5oPccpONGy9vnbnwcgpppszjwu8QLallsIYLPRgZ73akc&com_cvv=d30042528f072ba8a22b19c81250437cd47a2f30330f0ed03551c4efdaf3409e,https://www.google.com/shopping/product/1?gl=us&prds=pid:14542520249104350476,14542520249104350476,https://serpapi.com/search.json?device=desktop&engine=google_product&gl=us&google_domain=google.com&hl=en&location=United+States&product_id=14542520249104350476,,,,eBay - surfside_ca,,29.0,,,,https://encrypted-tbn2.gstatic.com/shopping?q=tbn:ANd9GcSARDsAEI6Y_chrhwPGQjl4oGLmpKDRKDfJS7gaDiezI4lcaWSK5sz7opTxVRM6RUoUCXf0U5Cz1V_veG6YWVu6YyDWVA3Uy6rFmfi-4-s&usqp=CAE,"Delivery by Fri, Oct 13",,,,,,,ban_q,banana republic shirts,4.629411764705883,65.0,0.0,0,0,0,0,0,0,0,0,1,0,,
47,Banana Republic Factory Men's Cotton Oxford Shirt Khaki Regular Size L,https://bananarepublicfactory.gapfactory.com/browse/product.do?pid=805301031&vid=1&tid=bfns000001,https://www.google.com/shopping/product/3961836159413599616?gl=us,3961836159413599616,https://serpapi.com/search.json?device=desktop&engine=google_product&gl=us&google_domain=google.com&hl=en&location=United+States&product_id=3961836159413599616,,,,Banana Republic Factory,,59.97,,,Top Quality Store,https://encrypted-tbn2.gstatic.com/shopping?q=tbn:ANd9GcReY8W5ENKqNl_xg-3v1SMGB4vAfBcCB-GXChK9qckTgQpD66--dQfSQX2LXQEprgKcgQR7C4Egg5vLOqrmuAwRHVbqAwY7GfY_6iCV5f4F&usqp=CAE,"Delivery by Mon, Oct 9 · Free 30-day returns",,75.0,SALE,['SALE'],4.6,,ban_q,banana republic shirts,4.629411764705883,65.0,-15.030000000000001,0,1,1,0,0,0,1,0,0,0,,
48,Banana Republic Factory Women's Utility Blouse Tree Grove Regular Size Xs,https://bananarepublicfactory.gapfactory.com/browse/product.do?pid=635996001&vid=1&tid=bfns000001,https://www.google.com/shopping/product/15759279912983198770?gl=us,15759279912983198770,https://serpapi.com/search.json?device=desktop&engine=google_product&gl=us&google_domain=google.com&hl=en&location=United+States&product_id=15759279912983198770,,,,Banana Republic Factory,,51.0,,,Top Quality Store,https://encrypted-tbn2.gstatic.com/shopping?q=tbn:ANd9GcT0NDbunqkY6mzCVrYeA1ZI5pVpXLDFBOgzAD31Vq7m5amHLbWuYeCWqMNvK0HAfHstbwyexTKrEXs0T2hT6oETQG54VgzKpCRRe5lu5IXLa6AQggOqdpsn&usqp=CAE,"Delivery by Mon, Oct 9 · Free 30-day returns",,85.0,SALE,['SALE'],4.6,,ban_q,banana republic shirts,4.629411764705883,65.0,-34.0,0,1,1,0,0,0,1,0,0,0,,
49,Banana Republic Factory Women's Utility Blouse Oyster Pearl Regular Size M,https://bananarepublicfactory.gapfactory.com/browse/product.do?pid=635996011&vid=1&tid=bfns000001,https://www.google.com/shopping/product/13021709465547410722?gl=us,13021709465547410722,https://serpapi.com/search.json?device=desktop&engine=google_product&gl=us&google_domain=google.com&hl=en&location=United+States&product_id=13021709465547410722,,,,Banana Republic Factory,,64.97,,,Top Quality Store,https://encrypted-tbn1.gstatic.com/shopping?q=tbn:ANd9GcRXT-KDlLixx_cxOEYe2cf7u2YUZ-0RTwUGa1uZ-y9579C7PNyf3Dc9q1audpvMFLIkka6OxjG7hKaQhueLGr2eoA1AsjMTFcR6IptD8B3I&usqp=CAE,"Delivery by Mon, Oct 9 · Free 30-day returns",,85.0,SALE,['SALE'],4.6,,ban_q,banana republic shirts,4.629411764705883,65.0,-20.03,0,1,1,0,0,0,1,0,0,0,,
50,Banana Republic Slim-Fit Organic Cotton Resort Shirt Navy Blue,https://www.ebay.com/itm/353373866396?chn=ps&mkevt=1&mkcid=28&srsltid=AfmBOoozwjnQyZjOzFUz5-MH8OKbrAljc0UqldSo9oO9-PFWJeKTa3aRjaU&com_cvv=d30042528f072ba8a22b19c81250437cd47a2f30330f0ed03551c4efdaf3409e,https://www.google.com/shopping/product/1?gl=us&prds=pid:48931119543384708,48931119543384708,https://serpapi.com/search.json?device=desktop&engine=google_product&gl=us&google_domain=google.com&hl=en&location=United+States&product_id=48931119543384708,,,,eBay - josbib-92,,35.99,,,,https://encrypted-tbn0.gstatic.com/shopping?q=tbn:ANd9GcTHGy1hAB4H8EW-jxvPVHJaRH7LI42J6otZCwanQQY3ZaX4ludEMl2gXxPv965poQaoFOOGLP3dPJlPSjlipV4dCF14-gpg5FeFK2mjtpsNIBsU7IPKA0BDMg&usqp=CAE,"Free delivery by Mon, Oct 9",,,,,,,ban_q,banana republic shirts,4.629411764705883,65.0,0.0,0,0,0,0,0,0,0,0,1,0,,
51,Banana Republic Factory Men's Mini-Ribbed Henley Black Regular Size S,https://bananarepublicfactory.gapfactory.com/browse/product.do?pid=801134031&vid=1&tid=bfns000001,https://www.google.com/shopping/product/398020489038873119?gl=us,398020489038873119,https://serpapi.com/search.json?device=desktop&engine=google_product&gl=us&google_domain=google.com&hl=en&location=United+States&product_id=398020489038873119,,,,Banana Republic Factory,,30.0,,,Top Quality Store,https://encrypted-tbn1.gstatic.com/shopping?q=tbn:ANd9GcSMXedVF0vDkKZybKiD5D5Y6a3um_OTpGJALg5lGDdG487ZTMqV6fG6uwuSk8U4cARLonAlOwl0vI1nT72Brd8aeoICsoqlX6VNtFsxWpZmnYmFG7QYDDHl&usqp=CAE,"Delivery by Mon, Oct 9 · Free 30-day returns",,50.0,SALE,['SALE'],4.6,,ban_q,banana republic shirts,4.629411764705883,65.0,-20.0,0,1,1,0,0,0,1,0,0,0,,
52,Banana Republic Classic Fit Poplin Shirt M Tall White 746053,https://www.ebay.com/itm/204417106477?chn=ps&mkevt=1&mkcid=28&srsltid=AfmBOoriWTrijpeTY5InUSWuTqc69gPVEqV-T_Xj7GlsTcSvuvYJO7kFkiE&com_cvv=d30042528f072ba8a22b19c81250437cd47a2f30330f0ed03551c4efdaf3409e,https://www.google.com/shopping/product/1?gl=us&prds=pid:5282975663761731980,5282975663761731980,https://serpapi.com/search.json?device=desktop&engine=google_product&gl=us&google_domain=google.com&hl=en&location=United+States&product_id=5282975663761731980,,,,eBay - gmajn8,,47.0,,,,https://encrypted-tbn2.gstatic.com/shopping?q=tbn:ANd9GcSh5wKITQR6bq38ZjGp0f8gWsxXpa2pfFvQy74e5dyhH2-F5hKbx1DFZXB8rIYJnIhB2NqPgzIUVzTjb0WGKpPWSdb_8FmoA8KkyVWbvEqlrKFYmSOXatvV&usqp=CAE,"Free delivery by Mon, Oct 9",,,,,,,ban_q,banana republic shirts,4.629411764705883,65.0,0.0,0,0,0,0,0,0,0,0,1,0,,
53,Banana Republic Standard Fit Button Down Untucked Oxford Tan/white Sz,https://www.ebay.com/itm/204414075822?chn=ps&mkevt=1&mkcid=28&srsltid=AfmBOorLWdpmWxmdTn725CwcAFaUOKelE4472UBwM2rnz5do7g4p1GIrDtU&com_cvv=d30042528f072ba8a22b19c81250437cd47a2f30330f0ed03551c4efdaf3409e,https://www.google.com/shopping/product/1?gl=us&prds=pid:17566231534090327795,17566231534090327795,https://serpapi.com/search.json?device=desktop&engine=google_product&gl=us&google_domain=google.com&hl=en&location=United+States&product_id=17566231534090327795,,,,eBay - nowandthen4312,,54.99,,,,https://encrypted-tbn2.gstatic.com/shopping?q=tbn:ANd9GcQPuebYaVqCR4ij3-GSIOsV0hmA09jqsle32qKh9LuEzZjq6-_E50r-mNzVor_yJvUHPNJo1_Zs-wJnTL7GyZPVR5cngzdkWr29AWCC52U&usqp=CAE,"Free delivery by Wed, Oct 11",,,,,,,ban_q,banana republic shirts,4.629411764705883,65.0,0.0,0,0,0,0,0,0,0,0,1,0,,
54,Banana Republic Women's Clara Linen Short-Sleeve Shirt Whiskey Brown Stripe ...,https://bananarepublic.gap.com/browse/product.do?pid=634196012&vid=3&tid=brns000051,https://www.google.com/shopping/product/873709466042228246?gl=us,873709466042228246,https://serpapi.com/search.json?device=desktop&engine=google_product&gl=us&google_domain=google.com&hl=en&location=United+States&product_id=873709466042228246,,,,Banana Republic,,64.99,,,Top Quality Store,https://encrypted-tbn3.gstatic.com/shopping?q=tbn:ANd9GcS28qrhvOa46F6G0XUhUVT4F4B5P16OynCWMs_LYNkFzjvEopHSyFD8m1uHj7PmXPvl8yNRao4-6KJF4LW-pOjzD_0Xo1EJjInyGRiV3zU&usqp=CAE,"Delivery by Mon, Oct 9 · Free 30-day returns",,85.0,SALE,['SALE'],,,ban_q,banana republic shirts,4.629411764705883,65.0,-20.010000000000005,0,1,1,0,0,0,1,0,0,0,,
55,Banana Republic Factory Women's Timeless Classic Tank White Regular Size S,https://bananarepublicfactory.gapfactory.com/browse/product.do?pid=812508061&vid=1&tid=bfns000001,https://www.google.com/shopping/product/3818778363643667986?gl=us,3818778363643667986,https://serpapi.com/search.json?device=desktop&engine=google_product&gl=us&google_domain=google.com&hl=en&location=United+States&product_id=3818778363643667986,,,,Banana Republic Factory,,12.5,,,Top Quality Store,https://encrypted-tbn0.gstatic.com/shopping?q=tbn:ANd9GcT1m_VpO7hBWoTE097kou9Yz4o5egcHA-N21b-ZSL1f4VmNXNY3r0sVcZw754_gDi9cDui0N5QiKOK-nxQs0MJah0DwJliTd48WCLWS0G0nhB83d62P8Sm_&usqp=CAE,"Delivery by Mon, Oct 9 · Free 30-day returns",,25.0,SALE,['SALE'],4.6,,ban_q,banana republic shirts,4.629411764705883,65.0,-12.5,0,1,1,0,0,0,1,0,0,0,,
